STUDENT_ID,INFECTION_PROB_TOTAL
0,0.0018787904707484593
1,0.002448901327052555
2,0.0094298360683861
3,0.008211980400787189
4,0.0029602954399691184
5,0.004248489768235442
6,0.00783053448244364
7,0.0004303249036692325
8,0.0013471565484157733
9,0.0010334786942390872
10,0.015045216015836194
11,0.003453751829918472
12,0.0005613193242637315
13,0.0004529732864663183
14,0.001006456591790661
15,0.0006560332408639402
16,0.015072340043734034
17,0.0024382541826407644
18,0.0007277865383157334
19,0.003848128319543287
20,0.0007278004639940105
21,0.002096814717424511
22,0.007380250130507471
23,0.01413357833945239
24,0.011793172556680331
25,0.007893744802713432
26,0.0011346675316015187
27,0.008608937676391148
28,0.0003806561082225768
29,0.0012135841499731903
30,0.0005463013797487593
31,0.0025539766894949745
32,0.006028040226616738
33,0.0004358164977621426
34,0.0001459278899299532
35,0.0005990687365085012
36,0.0022366627042249565
37,0.00019917221614673686
38,0.007231200305446772
39,0.0011186814494481556
40,0.0010433861531375932
41,0.0001979371056757273
42,0.010042628117349128
43,0.0024490575715402363
44,0.0006576857035183181
45,0.006913584671357387
46,0.0020595326102431644
47,0.0010672507727798042
48,0.0020986778556641994
49,0.0010878174244338679
50,0.00041458122223070326
51,0.0005582776601955608
52,0.006329419643065548
53,0.00027784084451809576
54,0.0010622654237409934
55,0.0006879042175382821
56,0.000696745060806081
57,0.0006752156173279733
58,0.002113924868859196
59,0.014920046990583913
60,0.0017806034590862607
61,0.0004364810317376566
62,0.007012087153157265
63,0.000261833849398152
64,0.0033507150792737583
65,0.006504424935902087
66,0.0006427690270145447
67,0.004123224995517649
68,0.000892933936739837
69,0.0016077197877887306
70,0.0015501875194567916
71,0.0016191079537813957
72,0.001370492734027895
73,0.0028966881937243505
74,0.02156158074186787
75,0.0006393532806624469
76,0.00594680070382525
77,0.0010818250317699007
78,0.001761428401496623
79,0.0009469953985105084
80,0.00014318969025972628
81,0.00958540822915599
82,0.00958540822915599
83,0.00016922641035455044
84,0.003605003357787573
85,0.00022906269524658462
86,0.0008216362379209752
87,0.0002374339595578867
88,0.011962572178458308
89,0.002492507948977263
90,0.008421260172675193
91,0.0175652080918538
92,0.001997752362546956
93,0.008974149450603486
94,0.0006664461616090467
95,0.0004974257481882294
96,0.01462457380654536
97,0.0018250767105914
98,0.003158609835332893
99,0.0003667142792410649
100,0.012369973530670153
101,6.806175000884096e-05
102,0.007047525373376384
103,0.004262068983410416
104,0.009758993460458942
105,0.009362883418483348
106,0.004151472149314328
107,0.006600508707491071
108,0.0007346592772736749
109,0.000897775062177919
110,0.0010679851416390829
111,0.00012571525156923613
112,0.0016491296486813578
113,0.0005219235084832352
114,0.011514768037113043
115,0.0004357129684138261
116,0.00019917221614673686
117,0.000814557334411159
118,0.00041866803428991517
119,0.00036837697978731043
120,0.0056046413780028725
121,0.002021650345699344
122,0.0008400898589281391
123,0.0025333100195863434
124,0.0014276295031608877
125,0.0012871207816516073
126,0.009761022349348947
127,0.000814557334411159
128,0.0012854012775425083
129,0.0026507672506008717
130,0.0006302387375333174
131,9.669249799282298e-05
132,0.00046543091077344556
133,0.00042008879297916746
134,0.013144846354013584
135,0.0006302387375333174
136,0.0005390167870068518
137,0.0006470505358968648
138,0.008765075196183414
139,0.00047353881893352767
140,0.00047063019589765887
141,0.0003962666292577355
142,0.002071009005085722
143,0.023257168272430517
144,0.01194053525212635
145,0.0008743585187395153
146,0.0013330883579651953
147,0.0006684898911355486
148,0.0014217304880183024
149,0.0004643793938590157
150,0.0006181797989359694
151,0.00612740995312977
152,0.00019864225355048504
153,0.0001703175739701246
154,0.0006103410856085345
155,0.00018607774838363955
156,0.002009590261498273
157,0.0002648377236568189
158,0.022284378944039118
159,0.0013560295714545312
160,0.0013844158858662414
161,0.0006434995953930045
162,0.0018863851138937182
163,0.005969499991529403
164,0.002184656743750568
165,0.00025333935760596393
166,0.0001512331920225929
167,0.001447175061021544
168,0.000823438048524916
169,0.0015048362486204114
170,0.0002226978086478093
171,0.0005243976007937023
172,0.0016022516387939056
173,0.011803384395741245
174,0.004711251290658636
175,0.0005265185254099691
176,0.0011408260100900236
177,0.0019165322204806046
178,0.001577264279258861
179,0.002412951686947773
180,0.0005133381989412822
181,0.0006015996231670817
182,0.0007317355831268912
183,0.00036485121979867863
184,0.009439793577567301
185,0.01471296370267483
186,0.011471362151669662
187,0.003512351500069566
188,0.0003603022383846799
189,0.0006302387375333174
190,0.0031424560621780007
191,0.00017414480724631254
192,0.0014038724969763772
193,0.01177802841357345
194,0.008823743799911243
195,0.0013772129811311373
196,0.0010897258585913505
197,0.01410664882772239
198,0.0006832470558649772
199,0.0006441859545570638
200,0.01533804611379097
201,0.0001718355555377915
202,0.00019602228713599956
203,0.00038563442584582663
204,0.006017127947262391
205,0.0018405822727801668
206,0.0017668312508632988
207,0.0049395912799398145
208,0.004918125678786023
209,0.0027325684743954026
210,0.008300730239123033
211,0.007619156825046769
212,0.005176311646493459
213,0.009802454194439592
214,0.0013726777789835332
215,0.003158609835332893
216,0.007990121120238669
217,0.002779305313900249
218,0.0015208486392791487
219,0.0010465546685611837
220,0.002078643721252882
221,0.0003104722299281937
222,0.0014227915502548205
223,0.0001143799691326608
224,0.01823052651025192
225,0.0015501875194567916
226,0.0002456210807959547
227,0.0036248867288765085
228,0.0048285011654620735
229,0.0006615704397746613
230,0.0005545954365518968
231,0.0013852787314344583
232,0.0002465363088766104
233,0.0006353387201093463
234,0.0013108770667734637
235,0.0008267508620585229
236,0.0013455567735978224
237,0.007380250130507471
238,0.0037166475481648087
239,0.0009803058693874656
240,0.0008515774950331734
241,0.010289835473257458
242,0.021501052768293838
243,0.022227107092221976
244,0.0008921006118738362
245,0.014927563234510721
246,0.0006107310953221701
247,0.014197070253833877
248,0.0008338144499692168
249,0.0002986859706526346
250,0.006168731641791325
251,0.0003634945293922165
252,0.005710596442864313
253,0.0013541064326815233
254,0.006511322360557958
255,0.00029037519981656157
256,0.0012636565667226707
257,0.0004625115334475627
258,0.0011215806207349743
259,0.0007404092882420388
260,0.0004437994998917061
261,0.011926455534422176
262,0.0014771240904911664
263,0.002192695559083191
264,0.0001238306962203506
265,0.0014710320237276697
266,0.0009176178850162087
267,0.0020901078182411492
268,0.0006035365886433164
269,0.002507373778534383
270,0.006151203116144033
271,0.00152413283678543
272,0.013449467797030823
273,0.005246229367802502
274,0.005492031599524716
275,0.0006344138936139609
276,0.00025898202718388497
277,0.0017668312508632988
278,0.0006866340002648075
279,0.00959501743533675
280,0.001705461895083027
281,0.005353198248555735
282,0.0003806561082225768
283,0.0005475372763072972
284,0.008842462178028976
285,0.009398727495813275
286,0.00012571525156923613
287,0.005969499991529403
288,0.0005083478816293452
289,0.006128878077693023
290,0.0014158604668508268
291,0.0017045090718110778
292,0.0021016876937676177
293,0.00014318969025972628
294,0.0007223099194194615
295,0.00022253595626764433
296,0.0029358536040897665
297,0.009118705103599911
298,0.0007269611157314504
299,0.0006855395463559733
300,0.004460773420584263
301,0.0008468407769087749
302,0.016503713227694283
303,0.0003962666292577355
304,0.0021484881179880677
305,0.00018714880919290522
306,0.008190037101950431
307,0.0019850163576322633
308,0.00013847959017854183
309,0.0014379486907619698
310,0.0010626065956967912
311,0.0005290141090990019
312,0.014422902873422738
313,0.0012584830515188772
314,0.0003365640872153852
315,0.0005228250923939859
316,0.0033162700641637954
317,0.0020943988868473706
318,0.0013550670223213546
319,0.0004223023918693558
320,0.0026607561957007198
321,0.00036485121979867863
322,0.0020568530344192704
323,0.0006397328168724625
324,0.010695496094144774
325,0.002084817370649028
326,0.0026291725393919885
327,0.012886778443064628
328,0.0001538607368281042
329,0.0007953408492478165
330,0.0001703175739701246
331,0.0004418811044967219
332,0.0094298360683861
333,0.00018800318260414617
334,0.0010626065956967912
335,0.0009032177216764525
336,0.0009015943772232582
337,0.00042008879297916746
338,0.0005479822144396351
339,0.004913766596355895
340,0.0007587885916702231
341,0.001195286038226051
342,0.0005553136649697477
343,0.003590547071046113
344,0.0009697503737320368
345,0.0001979371056757273
346,0.007993448379758128
347,0.0013220866038026191
348,0.012512783273241679
349,0.0002829982720644608
350,0.001961041428731658
351,0.0005824727081558123
352,0.00517641184482287
353,0.0014634336586468732
354,0.021113610020212725
355,0.007544117695242769
356,0.0012893152199335844
357,0.0011191666083794072
358,0.008562487904787641
359,0.0015296125432636698
360,0.0007485536584053154
361,0.0005882495129365672
362,0.0008181505876436734
363,0.013325902350364682
364,0.00015971675829440368
365,0.002610315732402002
366,0.0008591533434475496
367,0.0006533074956519558
368,0.00029175147382332067
369,0.0006427690270145447
370,0.0006441859545570638
371,0.006603632593743414
372,0.0006581420584763631
373,0.0001427969686428332
374,0.000493601591953774
375,0.009968495469875882
376,0.0008416058651060654
377,0.0024818841516704993
378,0.000631631284619738
379,0.014279114408415117
380,0.014936399520881105
381,0.0012163162350858903
382,0.00028493514582017543
383,0.002859586913935619
384,0.0013020064224839034
385,0.0009536236045920576
386,0.0023742629525382863
387,0.0005390167870068518
388,0.0020885563947182773
389,0.004896823096230074
390,0.012894359367777497
391,0.010802948675543655
392,0.0003754423659307893
393,0.005299169102816248
394,0.0006122613232002472
395,0.0005548669485628821
396,0.00031339601336277667
397,0.0031732813685181327
398,0.0007047949051114388
399,0.014303835198489101
400,0.004479240668206486
401,0.00044476886216060496
402,0.00257271817449789
403,0.019506367517853063
404,0.0008454214039111951
405,0.010450794844394928
406,0.005297577618407101
407,0.0010626065956967912
408,0.014644938074408032
409,0.0010478110844128752
410,0.0006754617658915052
411,0.00025932402856609915
412,0.0013418049552498257
413,0.003064293110036198
414,0.021604822975257454
415,0.005098584402251638
416,0.0017244598528084465
417,0.0008289213416708963
418,0.006971817882266085
419,0.01553344893453834
420,0.0023931831446455387
421,0.0054049125435614576
422,0.0002046455257171953
423,0.013998312996346574
424,0.00806515127777152
425,0.00027759161719842496
426,0.0007927688682000111
427,0.00898535348759677
428,0.001112654759382492
429,0.00044456963818817474
430,0.0008233274923760137
431,0.008867080398750726
432,0.009103883516536015
433,0.0006994097738914906
434,0.005898791888825361
435,7.75835017275961e-05
436,0.0008140804726499695
437,0.00535974251696103
438,0.0007365442674227562
439,0.0006095383240625196
440,0.00013082666847519242
441,0.0003217758499838297
442,0.013784147001323466
443,0.0011396011601649825
444,0.011948045193446832
445,0.0005019714048897228
446,0.0005409308385574407
447,0.000804627375588729
448,0.0021825100904724337
449,0.00047056004039180976
450,0.002080122689546271
451,0.0003079359531251713
452,0.0007285069203307737
453,0.011248421885668547
454,0.0001494827053201142
455,6.806175000884096e-05
456,0.0011533117495459155
457,0.005068396871773406
458,0.010052384936312553
459,0.0007327398621120862
460,0.0009378182875987573
461,0.005739657531320108
462,0.0003993521107528153
463,0.00013367286044208004
464,0.00050910492890055
465,0.015323654416355859
466,0.009366048453991693
467,0.000696714771800111
468,0.0015524784056238916
469,0.01953044670584203
470,0.0011445062458911304
471,0.0003740377091124847
472,0.001099006316331308
473,0.00023838474335247106
474,0.01579152464690381
475,0.012896458287569468
476,0.0011241030217727932
477,0.0005409308385574407
478,0.0009533613108001493
479,0.0006122613232002472
480,0.00018607774838363955
481,0.0014061420745447029
482,0.0007269611157314504
483,0.0015048362486204114
484,0.000761936420902054
485,0.0008892365105355182
486,0.014026018987083
487,0.004533307584469792
488,0.0013958393727638851
489,0.010116563531925249
490,0.002606483245672586
491,0.000323562506798325
492,0.003080730059672687
493,0.0010599153686101648
494,0.004841504028009647
495,0.000678797776720641
496,0.0019498679267703212
497,0.001995386298021984
498,0.00036001252902961856
499,0.0012870059281091528
500,0.001392307146165006
501,0.0003384130164202359
502,0.000357597230707829
503,0.0019214282280241024
504,0.013438941189149678
505,0.008157314105122326
506,0.0005767170872726934
507,0.006135869850936615
508,0.0011574055260437088
509,0.00042008879297916746
510,0.0011415532150049756
511,0.00029175147382332067
512,0.0005179784043219948
513,0.005378746209361962
514,0.0012779964248635922
515,0.0015557060029295355
516,0.001018287232224302
517,0.0009072521667446987
518,0.0004760192080850434
519,0.0006453459060804523
520,0.001562882933790588
521,0.003846701190323487
522,0.001474036176987048
523,0.00041648552442019593
524,0.008258679086384446
525,0.00031191955066123267
526,0.011346849686807214
527,0.008107771363648819
528,0.0004067430772056735
529,0.001244455282362389
530,0.0019198899634249589
531,0.0005559622548410026
532,0.0010863478539840932
533,0.00029347234839682823
534,0.011541138066397783
535,0.015303564177107543
536,0.0030255479896391657
537,0.0016894140024764637
538,0.0011094680097215592
539,0.005063656160747332
540,0.0010351081713732002
541,0.0001459278899299532
542,0.0005445650328951279
543,0.010740072645521348
544,0.005314078617903895
545,0.0003646964882758619
546,0.004452586433563277
547,0.0012978863672667984
548,0.021011517740314845
549,0.0023838263619957445
550,0.0013918969580826168
551,0.007546708949982328
552,0.00019141556751967048
553,0.0006292344583236353
554,0.00011736936267014997
555,0.0002222552713775361
556,0.004236291797702019
557,0.0002445598424279938
558,0.0001764041735516919
559,0.0006085068305595742
560,0.00850292417886278
561,0.0026996350434567162
562,0.0005725814169863508
563,0.0007077970662817679
564,0.001963104143474559
565,0.00038857073849174473
566,0.008765453799540968
567,0.00108667657166861
568,0.0026065203479885835
569,0.00015971675829440368
570,0.0004257297592399345
571,0.0005463013797487593
572,0.001326919975293439
573,0.00039128784456055055
574,0.0006815494240910436
575,0.00958540822915599
576,0.0014378760688503744
577,0.009067233628892168
578,0.007055762505871921
579,0.0012159258567684406
580,0.0014464894662546968
581,0.0010571663142610044
582,0.000594825653856268
583,0.00019917221614673686
584,0.004845835091607298
585,0.004205953679054519
586,0.008562487904787641
587,0.0024673415024167866
588,0.008269664065472693
589,0.007851936327466946
590,0.0011448328679510844
591,0.0016223712992876616
592,0.0006470505358968648
593,0.007012087153157265
594,0.007300164739058368
595,0.0009349855886003899
596,0.0019699638113139795
597,0.000850619735118241
598,0.0011450049113626015
599,0.0024233082991065302
600,0.003407527345348771
601,0.0017246714114779182
602,0.0005340996849073631
603,0.001585263269113124
604,0.0012240252547427444
605,0.0016330996110529572
606,0.0005661018842156862
607,0.0004807142696930944
608,0.0007979480989234178
609,0.001860295368178333
610,0.008045843148983822
611,0.0008042135177412923
612,0.0007940095448611961
613,0.0024666016177294914
614,0.0017165675906830602
615,0.001602811786014291
616,0.006430257030010655
617,0.0008636670964771165
618,0.0017971471253314109
619,0.01346391205163644
620,0.012249473743988215
621,0.0014582581505127035
622,0.0003362674665026155
623,0.01247536610594413
624,0.000675208629234314
625,0.004042790133711005
626,0.00017414480724631254
627,0.007366047960057132
628,0.0014160539634879843
629,0.0006502638404345396
630,0.0010262770864347681
631,0.00041773091380137295
632,0.00023305452977984142
633,0.0013057313659724512
634,0.0015594010204544873
